,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue Category,Venue,Venue Latitude,Venue Longitude
0,Parkwoods,43.75245000000007,-79.32990999999998,Café,Tim Hortons,43.76066827030228,-79.32636763515987
1,Parkwoods,43.75245000000007,-79.32990999999998,Coffee Shop,Tim Hortons,43.760669785183715,-79.32658927364537
2,Parkwoods,43.75245000000007,-79.32990999999998,Coffee Shop,La Notre,43.76070416249771,-79.32539551954271
3,Victoria Village,43.730570000000064,-79.31305999999995,Coffee Shop,Tim Hortons,43.725516631714754,-79.31310251366091
4,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Coffee Shop,Tandem Coffee,43.65355870959944,-79.36180945913513
5,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Coffee Shop,Rooster Coffee,43.65189965670432,-79.36560912104514
6,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Coffee Shop,Starbucks,43.651613,-79.364917
7,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Coffee Shop,Sumach Espresso,43.65813540553308,-79.35951549011845
8,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Coffee Shop,Arvo,43.64996280366945,-79.36144178325522
9,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Café,The Black Canary Espresso Bar,43.651868733003134,-79.36850642387674
10,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Coffee Shop,Balzac's Coffee,43.649797141476185,-79.35914199644303
11,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Coffee Shop,NEO COFFEE BAR,43.65070234158804,-79.36925939681731
12,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Café,Caffe Furbo,43.649969882303814,-79.35884946388191
13,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Coffee Shop,Starbucks,43.651178,-79.367955
14,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Coffee Shop,Fahrenheit Coffee,43.65238358726612,-79.37271903848271
15,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Coffee Shop,Merchants of Green Coffee,43.659916,-79.353963
16,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Café,The Poet Cafe,43.65063683072023,-79.37127573699792
17,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Café,ODIN Cafe + Bar,43.656738544928054,-79.35650305267754
18,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Coffee Shop,Dark Horse Espresso Bar,43.65849807585409,-79.35235639621163
19,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Café,Wildly Delicious Cafe,43.65043587832196,-79.3588615181307
20,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Coffee Shop,Dark Horse Espresso Bar,43.653080578844275,-79.3570778621122
21,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Coffee Shop,The Cannonball,43.65829890360228,-79.35239704706817
22,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Coffee Shop,Tim Hortons,43.650812751019174,-79.36780795151435
23,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Coffee Shop,cafe 260,43.653183236880515,-79.37011452592975
24,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Café,It's Jenny Café,43.66193794313605,-79.36898910730264
25,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Coffee Shop,Savoury Grounds,43.656820970004496,-79.3589698353747
26,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Coffee Shop,Good Earth Coffeehouse,43.65685033174256,-79.37471866607666
27,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Coffee Shop,Starbucks,43.650690222242254,-79.37077604010982
28,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Coffee Shop,Starbucks,43.651835,-79.372655
29,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Coffee Shop,Tim Hortons,43.659935,-79.3613063
30,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Coffee Shop,Tim Hortons,43.6599299,-79.3659798
31,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Coffee Shop,Tim Hortons,43.6533036,-79.3688346
32,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Coffee Shop,B Espresso Bar,43.65344491966435,-79.3747047585838
33,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Coffee Shop,Second Cup,43.650385817358185,-79.37162862327261
34,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Café,Aroma Espresso Bar,43.6515823211226,-79.36722966397437
35,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Coffee Shop,FUEL+,43.653193,-79.355867
36,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Café,St. Lawrence Cafe,43.649659696690044,-79.36444494070265
37,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Coffee Shop,Coffee Time,43.64978765281583,-79.36574776041297
38,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Café,Oliva,43.650248,-79.368775
39,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Café,Hotspot Cafe,43.650952763421266,-79.36981833586708
40,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Coffee Shop,Pop Coffee Works,43.656451,-79.374598
41,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Coffee Shop,Arena Coffee Bar,43.65028,-79.35886
42,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Café,Le Beau,43.660773,-79.359381
43,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Coffee Shop,Tim Hortons,43.6566309,-79.3562402
44,"Regent Park, Harbourfront",43.65512000000007,-79.36263999999993,Café,Starbucks,43.657488,-79.374592
45,"Lawrence Manor, Lawrence Heights",43.72327000000006,-79.45041999999995,Coffee Shop,Starbucks,43.725278,-79.449666
46,"Lawrence Manor, Lawrence Heights",43.72327000000006,-79.45041999999995,Café,espressamente illy,43.72629982857244,-79.45226418913342
47,"Lawrence Manor, Lawrence Heights",43.72327000000006,-79.45041999999995,Coffee Shop,Tim Hortons,43.7251353,-79.4492059
48,"Lawrence Manor, Lawrence Heights",43.72327000000006,-79.45041999999995,Coffee Shop,Starbucks,43.72567,-79.452168
49,"Lawrence Manor, Lawrence Heights",43.72327000000006,-79.45041999999995,Coffee Shop,Tim Hortons,43.7163463,-79.4468676
50,"Lawrence Manor, Lawrence Heights",43.72327000000006,-79.45041999999995,Coffee Shop,Tim Hortons,43.722954436247576,-79.45606470108032
51,"Lawrence Manor, Lawrence Heights",43.72327000000006,-79.45041999999995,Coffee Shop,Starbucks,43.71571314953408,-79.44371729268211
52,"Lawrence Manor, Lawrence Heights",43.72327000000006,-79.45041999999995,Coffee Shop,Starbucks,43.724684,-79.454172
53,"Lawrence Manor, Lawrence Heights",43.72327000000006,-79.45041999999995,Coffee Shop,Second Cup,43.725501358227675,-79.45205870768358
54,"Lawrence Manor, Lawrence Heights",43.72327000000006,-79.45041999999995,Coffee Shop,Nespresso Boutique,43.72505721371704,-79.45064297048334
55,"Lawrence Manor, Lawrence Heights",43.72327000000006,-79.45041999999995,Café,Holt's Cafe,43.72445053631473,-79.45202535619109
56,"Lawrence Manor, Lawrence Heights",43.72327000000006,-79.45041999999995,Café,Ebar,43.725678,-79.452175
57,"Lawrence Manor, Lawrence Heights",43.72327000000006,-79.45041999999995,Coffee Shop,Tim Hortons,43.71715541275592,-79.45657432079315
58,"Lawrence Manor, Lawrence Heights",43.72327000000006,-79.45041999999995,Café,Colette Grand Cafe,43.728251,-79.454515
59,"Lawrence Manor, Lawrence Heights",43.72327000000006,-79.45041999999995,Tea Room,TenRen's Tea Time 喫茶新饌,43.72692057648556,-79.45166490355616
60,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,NEO COFFEE BAR,43.66013,-79.38583
61,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Jimmy's Coffee,43.65842123574496,-79.38561319551111
62,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Hailed Coffee,43.65883296982352,-79.38368351986598
63,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Tim Hortons,43.658569999999976,-79.38512341104502
64,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Café,Jimmy's Coffee,43.65582710322224,-79.39204216888555
65,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Nespresso Boutique - Bar,43.66988316570838,-79.39335858121262
66,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Starbucks,43.65945605353152,-79.39041123272168
67,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Coffee Island,43.66427089680226,-79.38697157138014
68,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Café,Aroma Espresso Bar,43.66796263749082,-79.38887274197582
69,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Sorry Coffee Co.,43.66995375187845,-79.39182812626106
70,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Coffee Public,43.66076299149323,-79.38618409033066
71,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,The Library Specialty Coffee,43.65441282740799,-79.39090161351724
72,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Starbucks,43.662407,-79.385943
73,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Café,Cafe Plenty,43.65457125894357,-79.38944976536852
74,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Tea Room,Crimson Teas 堅信良茶,43.656953,-79.399449
75,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Black Bear Espresso,43.66143582514135,-79.3814931962942
76,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Café,Caffè Bacio,43.67029067811209,-79.39057775878906
77,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Café,Innis Cafe,43.665401003815745,-79.39971478706231
78,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Tea Room,Windsor Arms Tea Room,43.6688623376814,-79.39077452813828
79,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,B Espresso Bar,43.668143372259195,-79.39608691203554
80,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Café,McCafé,43.6579428,-79.398993
81,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Second Cup,43.66549422185526,-79.38765204858025
82,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Tea Room,Tsujiri,43.65537430780922,-79.38535434742991
83,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Piedmont Coffee Bar,43.66828640594333,-79.38252026711419
84,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Carafted Bean,43.6543408802583,-79.39135490977962
85,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Tim Hortons,43.6646673,-79.3841912
86,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Tim Hortons,43.6573986,-79.3883129
87,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Café,7 West Cafe,43.66866503275271,-79.38682953936424
88,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Café,L'Espresso Bar Mercurio,43.667607786430985,-79.39920107639665
89,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Starbucks,43.658204,-79.388998
90,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Café,Cafe Bora,43.670909,-79.391721
91,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Tim Hortons,43.66469917252386,-79.38451780784604
92,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Café,Cafe La Gaffe,43.65621134762937,-79.39333144271436
93,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Café,Light Café 路燈咖啡,43.65607098189164,-79.39302058882892
94,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Café,Höm Cafe,43.670487,-79.390329
95,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Second Cup,43.65901832092224,-79.3941523126699
96,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Café,Uncle Tetsu,43.65603138949496,-79.38350988129672
97,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Starbucks,43.65748,-79.384502
98,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Café,Second Cup Coffee Co.,43.66535,-79.398376
99,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Café,Fresh Start Coffee Co.,43.657377165116216,-79.38439256972293
100,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Aroma Espresso Bar,43.666056957584146,-79.38516465697269
101,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Tea Room,Latte Mei 奶蓋咩,43.65489137554632,-79.38737632355183
102,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Starbucks,43.65602357573824,-79.38877766280795
103,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Café,AGO Espresso Bar,43.6541461873951,-79.39231147264867
104,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Café,Sliced,43.65719251976614,-79.38448934975915
105,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Café,Goldstruck,43.670055560682655,-79.39219867052351
106,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Café,Red Fish Blue Fish Creative Cafe,43.662826909852434,-79.40281748771667
107,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Café,Second Cup,43.66355135916493,-79.40178748741704
108,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Starbucks,43.65907956058055,-79.38056191501433
109,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Tim Hortons,43.66817621882997,-79.39768776297564
110,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Starbucks,43.66871877655824,-79.38616573233205
111,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Tim Hortons,43.670191,-79.389463
112,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Starbucks,43.65952575859537,-79.39027029345037
113,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Tim Hortons,43.6610382,-79.3937966
114,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Café,Aroma Espresso Bar,43.658927676749364,-79.38990298985978
115,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,The Drink,43.66416675815651,-79.3801489917456
116,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Tim Hortons,43.6594149,-79.3912214
117,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Café,The Exchange Cafe,43.66474319518934,-79.39862392724245
118,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Tim Hortons,43.6683498,-79.3858527
119,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Tim Hortons,43.6647421,-79.3875292
120,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Tim Hortons,43.6553172,-79.38807
121,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,T.A.N. Coffee,43.65602860741956,-79.39353447011945
122,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Tim Hortons,43.6575525,-79.3885343
123,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Second Cup,43.663794067009306,-79.38692346576333
124,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Zavida Coffee Roasters,43.659692329544725,-79.38263798664069
125,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Café,Bicerin Coffee,43.655831,-79.393448
126,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Café,Presse Cafe,43.66257675207432,-79.38633959907268
127,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Café,Green Grotto 綠的小窩,43.66582795892281,-79.38710451433707
128,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Second Cup,43.660721671691235,-79.38630837243234
129,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Tim Hortons,43.6589062,-79.3886961
130,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Café,Kelly Cafe,43.66523676147197,-79.38962036734132
131,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Café,La Prep,43.661659240722656,-79.38768005371094
132,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Diabolos',43.663121842458715,-79.39641237258911
133,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Coffee Exchange,43.65373019161559,-79.39098314529086
134,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Starbucks,43.659353,-79.389422
135,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Café,Hi Tea,43.665462055032386,-79.3848789226427
136,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Timothy's World Coffee,43.65405317976302,-79.38808999785911
137,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Tim Hortons,43.6689894,-79.3893541
138,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Café,The Buttery,43.66522016928499,-79.39691851938447
139,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Timothy's World Coffee,43.66071353922905,-79.38549125817697
140,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Café,CUBE,43.659172447839545,-79.39764756014323
141,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Tea Room,InCha 印茶,43.659668,-79.385266
142,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Café,Sam James Coffee Bar,43.66861433609234,-79.3938728363979
143,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Tim Hortons,43.654507079123945,-79.38894242048264
144,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Carbonic Coffee,43.655898,-79.393491
145,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Café AC,43.663265,-79.401675
146,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Café,Sonic Café,43.65623942759297,-79.39877622540405
147,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Café,1 hour cafe,43.65756488424352,-79.39926593581069
148,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Second Cup,43.658955,-79.396747
149,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Mos Mos Coffee,43.657547,-79.3843
150,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Pilot Coffee Roasters,43.66941,-79.38798
151,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Café,McCafe,43.659822,-79.382173
152,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Vallena Bakery Boutique,43.661595461884836,-79.38152964669133
153,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Tea Room,Cuppa Tea,43.661446458446676,-79.38136037997468
154,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Café,Matcha,43.656845,-79.399271
155,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Tim Hortons,43.6581324,-79.3996047
156,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Coffee Shop,Coffee Dak Lak,43.657707,-79.400995
157,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Café,A-OK CAFE,43.670143,-79.387587
158,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Café,Java Joe's,43.655201241300766,-79.38633252158125
159,"Queen's Park, Ontario Provincial Government",43.66253000000007,-79.39187999999996,Tea Room,Yang Teashop,43.655061,-79.386637
160,"Islington Avenue, Humber Valley Village",43.662630000000036,-79.52830999999998,Café,Java Joe's Village Cafe,43.662460906352436,-79.53205381416235
161,"Islington Avenue, Humber Valley Village",43.662630000000036,-79.52830999999998,Coffee Shop,Second Cup,43.66227280880637,-79.5192342745383
162,Don Mills,43.74923000000007,-79.36185999999998,Coffee Shop,Starbucks,43.75419547118663,-79.35764131533773
163,Don Mills,43.74923000000007,-79.36185999999998,Coffee Shop,Second Cup,43.75380451882712,-79.35806384135824
164,Don Mills,43.74923000000007,-79.36185999999998,Coffee Shop,Tim Hortons,43.755652,-79.359773
165,Don Mills,43.74923000000007,-79.36185999999998,Coffee Shop,Country Style,43.75296220574307,-79.35978073768551
166,Don Mills,43.74923000000007,-79.36185999999998,Coffee Shop,Starbucks,43.754089,-79.357988
167,"Parkview Hill, Woodbine Gardens",43.70718000000005,-79.31191999999999,Coffee Shop,Second Cup,43.708174248225106,-79.31414921959379
168,"Parkview Hill, Woodbine Gardens",43.70718000000005,-79.31191999999999,Coffee Shop,Tim Hortons,43.7144006072751,-79.30735632777214
169,"Parkview Hill, Woodbine Gardens",43.70718000000005,-79.31191999999999,Café,Nostalgia,43.706832771917064,-79.31178314223835
170,"Parkview Hill, Woodbine Gardens",43.70718000000005,-79.31191999999999,Coffee Shop,Country Style,43.70923401957275,-79.30848704140341
171,"Parkview Hill, Woodbine Gardens",43.70718000000005,-79.31191999999999,Coffee Shop,BeanWise (formerly Cultured Coffee Bean),43.71324905334155,-79.30785208267649
172,"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Café,Page One Cafe,43.65777161112601,-79.3760725691681
173,"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Hailed Coffee,43.65883296982352,-79.38368351986598
174,"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Café,The Black Canary Espresso Bar,43.65702925121356,-79.38138512728051
175,"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Café,Oakham Café,43.658077944767534,-79.37831497990125
176,"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Tokyo Smoke,43.65723,-79.38087
177,"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Jimmy's Coffee,43.65842123574496,-79.38561319551111
178,"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Fahrenheit Coffee,43.65238358726612,-79.37271903848271
179,"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Tim Hortons,43.658569999999976,-79.38512341104502
180,"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Second Cup,43.65602745564191,-79.38057491935326
181,"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Tea Room,DAVIDsTEA,43.65521877547618,-79.38094518163427
182,"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,NEO COFFEE BAR,43.66013,-79.38583
183,"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Café,Dineen Coffee,43.650497,-79.378765
184,"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Versus Coffee,43.65121343781903,-79.37523564828548
185,"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Black Bear Espresso,43.66143582514135,-79.3814931962942
186,"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Tim Hortons,43.656755,-79.380512
187,"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Starbucks,43.65446528594945,-79.37891894388453
188,"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Balzac's Coffee,43.65785440672277,-79.37919981155157
189,"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Starbucks,43.65596912045543,-79.38268426666406
190,"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Café,The Poet Cafe,43.65063683072023,-79.37127573699792
191,"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Nordstrom Ebar,43.654648676831954,-79.38057377013143
192,"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,M Square Coffee Co,43.65121797253777,-79.38355459932247
193,"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Tea Room,Tsujiri,43.65537430780922,-79.38535434742991
194,"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Café,The Black Canary Espresso Bar,43.651868733003134,-79.36850642387674
195,"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Café,Second Cup,43.652980800725366,-79.3774078337122
196,"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033
197,"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Café,Café Plenty,43.6491179354577,-79.37831288380438
198,"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Bulldog On The Block,43.65065218852629,-79.38414092873634
199,"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Café,Cafe de Melbourne,43.656087801489825,-79.38070487601242
200,"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Tea Room,DAVIDsTEA,43.650546552943766,-79.38338493349875
201,"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Aroma Espresso Bar,43.65446155341208,-79.38090841333593
202,"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Café,Cafe Plenty,43.65457125894357,-79.38944976536852
203,"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Café,Uncle Tetsu,43.65603138949496,-79.38350988129672
204,"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Sam James Coffee Bar (SJCB),43.65031871629752,-79.37621650642859
205,"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Starbucks,43.657724507336646,-79.38051792697051
206,"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Coffee Public,43.66076299149323,-79.38618409033066
207,"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Good Earth Coffeehouse,43.65685033174256,-79.37471866607666
208,"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Starbucks,43.65907956058055,-79.38056191501433
209,"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Starbucks,43.65748,-79.384502
210,"Garden District, Ryerson",43.65739000000008,-79.37803999999993,Coffee Shop,Nespresso Boutique at The Bay,43.65219426747227,-79.3806817737289
